Número de Incendio,Clave del incendio,Grados,Minutos,Segundos,Grados,Minutos,Segundos,Clave municipio,Estado,Municipio,Predio,Causa,Fecha Inicio,Fecha Termino,Mes Acontecimiento,Duración días,Tipo de incendio,Tipo Vegetacion,Tipo Impacto,Arbolado Adulto,Renuevo,Arbustivo,Herbaceo,Hojarasca,Suelo Organico,Total Hectareas,Tamaño,Deteccion,Llegada,Duracion HMS,Duracion H,Costos MXN,Superficie Salvada,CO2 emitido,CO2 Evito emitir,Region
474,17-14-0474,20,20,26,105,18,18,20,Jalisco,Cabo Corrientes,El Paso de Piña,INTENCIONAL,02/06/2017,02/06/2017,junio,1 Día,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,0,10,0,15,0,25,21 a 50 Hectáreas,01:30:00,01:00:00,11:00:00,11,8266,378.61,888.87,13548.18,Occidente
33,17-25-0033,26,44,26.6,108,2,36.1,7,Sinaloa,Choix,Potrero de Cancio,ACTIVIDADES AGROPECUARIAS,15/06/2017,15/06/2017,junio,1 Día,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,0,0,0,20,0,20,11 a 20 Hectáreas,02:00:00,02:00:00,11:00:00,11,7417.18,304.84,715.68,10908.35,Noroeste
754,17-08-0754,28,1,24.2,107,54,4.72,51,Chihuahua,Ocampo,Ej. Basogachi,FOGATAS,17/06/2017,18/06/2017,junio,2 a 3 Días,Mixto,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,10,20,30,0,90,0,150,Mayor a 100 Hectáreas,00:10:00,02:50:00,11:00:00,11,5456,2286.3,5009.74,81812.66,Norte
480,17-10-0480,23,42,34.5,105,39,18.2,23,Durango,Pueblo Nuevo,EJIDO LA CIUDAD (PASA RESBALOSO),OTRAS CAUSAS,02/06/2017,02/06/2017,junio,1 Día,Superficial,Bosque de Encino - BQ,IMPACTO MÍNIMO,0,0,0,3,1,1,5,0 a 5 Hectáreas,00:30:00,01:00:00,11:00:00,11,1890,77.89,160.76,2450.24,Norte
575,17-14-0575,19,14,46.14,103,7,29.7,87,Jalisco,Tecalitlán,Puerto de los Fresnos,FOGATAS,05/06/2017,05/06/2017,junio,1 Día,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,0,140,16,300,0,456,Mayor a 100 Hectáreas,00:20:00,01:30:00,11:05:00,11.08,15112.4,6949.13,16314.58,248666.85,Occidente
706,17-14-0706,20,25,49.16,104,23,23.09,62,Jalisco,Mixtlán,Cerro Pelon,ACTIVIDADES AGROPECUARIAS,03/06/2017,03/06/2017,junio,1 Día,Superficial,Bosque de Encino - BQ,IMPACTO MÍNIMO,0,0,0,0,20,0,20,11 a 20 Hectáreas,00:10:00,00:10:00,11:25:00,11.42,6066.6,304.23,627.92,9570.81,Occidente
455,17-10-0455,22,34,5.73,104,18,18.13,14,Durango,Mezquital,CANOAS (DURAZNITOS),ACTIVIDADES AGROPECUARIAS,14/06/2017,14/06/2017,junio,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,3,8,10,20,0,0,41,21 a 50 Hectáreas,00:20:00,01:10:00,11:28:00,11.47,1890,631.17,2022.97,33601.14,Norte
779,17-16-0779,18,45,33.2,102,51,1.4,2,Michoacán,Aguililla,Los Manguitos,ACTIVIDADES AGROPECUARIAS,01/06/2017,02/06/2017,junio,2 a 3 Días,Mixto,Bosque de Encino-Pino - BQP,IMPACTO SEVERO,10,0,0,13,0,0,23,21 a 50 Hectáreas,00:30:00,00:30:00,11:30:00,11.5,12345.9,355.14,475.93,12708.23,Occidente
94,17-18-0094,21,17,36,104,34,3,14,Nayarit,Santa María del Oro,Ejido Zapotanito,ACTIVIDADES AGROPECUARIAS,06/06/2017,06/06/2017,junio,1 Día,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,0,0,10,14,0,24,21 a 50 Hectáreas,00:30:00,01:15:00,11:30:00,11.5,9950,365.81,858.81,13090.03,Occidente
696,17-08-0696,27,32,5.3,107,52,26.22,65,Chihuahua,Urique,Ej. Areponapuchi,FUMADORES,19/06/2017,20/06/2017,junio,2 a 3 Días,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,0,0,9,13,0,21,21 a 50 Hectáreas,00:10:00,02:30:00,11:30:00,11.5,8130,324.65,762.2,11617.4,Norte
688,17-08-0688,26,20,7.82,106,17,26.76,7,Chihuahua,Balleza,P.P. G. Francisco,ACTIVIDADES AGROPECUARIAS,19/06/2017,20/06/2017,junio,2 a 3 Días,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,6,30,30,36,0,102,Mayor a 100 Hectáreas,00:20:00,04:00:00,11:30:00,11.5,5824,1554.68,3649.95,55632.61,Norte
793,17-16-0793,18,49,53,102,53,15.6,2,Michoacán,Aguililla,Fraccion Chiqueritos,ACTIVIDADES AGROPECUARIAS,21/06/2017,21/06/2017,junio,1 Día,Superficial,Bosque de Encino-Pino - BQP,IMPACTO MÍNIMO,0,0,14,16,10,0,40,21 a 50 Hectáreas,01:00:00,00:25:00,11:30:00,11.5,5673.28,603.58,1417.04,21598.54,Occidente
672,17-08-0672,27,28,41.72,108,0,56.84,65,Chihuahua,Urique,Ej. San Alonso,FUMADORES,21/06/2017,22/06/2017,junio,2 a 3 Días,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,11,6,8,91,0,116,Mayor a 100 Hectáreas,00:10:00,01:20:00,11:30:00,11.5,5638,1763.5,4140.19,63104.83,Norte
499,17-10-0499,26,24,58.19,106,3,53.85,17,Durango,Ocampo,EJIDO EL CHORRO (BAJIO DE LAS FLORES),FUMADORES,22/06/2017,22/06/2017,junio,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,5,1,0,0,6,6 a 10 Hectáreas,01:30:00,02:30:00,11:30:00,11.5,2520,91.45,319.42,4868.55,Norte
737,17-08-0737,26,23,56.3,107,20,24.8,29,Chihuahua,Guadalupe y Calvo,Ej. Baborigame,ACTIVIDADES AGROPECUARIAS,04/06/2017,04/06/2017,junio,1 Día,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,0,2,3,6,0,11,11 a 20 Hectáreas,00:10:00,01:00:00,11:30:00,11.5,2128,167.66,393.62,5999.6,Norte
189,17-10-0189,22,39,39.58,104,17,5.86,14,Durango,Mezquital,PAJARITOS (LAS ANTENAS),ACTIVIDADES AGROPECUARIAS,08/06/2017,08/06/2017,junio,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,5,9,15,25,0,0,54,51 a 100 Hectáreas,00:09:00,00:16:00,11:30:00,11.5,1890,823.07,2608.57,43816.99,Norte
312,17-10-0312,23,36,48.17,105,36,0.1,23,Durango,Pueblo Nuevo,EJ. PUEBLO NUEVO (EL CARPINTERO),FUMADORES,01/06/2017,02/06/2017,junio,2 a 3 Días,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,2,18,29,6,0,55,51 a 100 Hectáreas,00:18:00,00:41:00,12:00:00,12,7560,838.31,1968.11,29997.98,Norte
42,17-26-0042,30,36,51.98,109,37,17.36,27,Sonora,Fronteras,Turicachi,FOGATAS,01/06/2017,02/06/2017,junio,2 a 3 Días,Superficial,Pastizal Natural - PN,IMPACTO MÍNIMO,0,0,0,14,0,0,14,11 a 20 Hectáreas,01:00:00,02:00:00,12:00:00,12,5720.9,206.83,168.54,2568.9,Noroeste
647,17-14-0647,20,23,1.78,105,18,8.1,20,Jalisco,Cabo Corrientes,Las Cabañas,ACTIVIDADES AGROPECUARIAS,23/06/2017,24/06/2017,junio,2 a 3 Días,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,0,0,0,42,0,42,21 a 50 Hectáreas,00:20:00,00:50:00,12:00:00,12,5392,641.69,1506.5,22962.09,Occidente
556,17-08-0556,26,43,14.96,107,17,3.69,27,Chihuahua,Guachochi,P.P. El Manzano,FOGATAS,03/06/2017,03/06/2017,junio,1 Día,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,0,5,10,10,0,25,21 a 50 Hectáreas,00:05:00,02:00:00,12:00:00,12,4884,381.05,894.6,13635.44,Norte
332,17-10-0332,22,49,1.21,104,32,27.6,14,Durango,Mezquital,COM. SANTA MARIA DE OCOTAN Y XOCONOXTLE (CERRO VIEJO),FUMADORES,03/06/2017,03/06/2017,junio,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,1,4,3,0,0,8,6 a 10 Hectáreas,00:15:00,00:24:00,12:00:00,12,4370,121.94,425.89,6491.41,Norte
35,17-25-0035,25,53,41.2,107,34,53.6,3,Sinaloa,Badiraguato,Llano Grande,OTRAS CAUSAS,16/06/2017,16/06/2017,junio,1 Día,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,0,6,6,0,0,12,11 a 20 Hectáreas,01:00:00,02:00:00,12:00:00,12,2714.08,182.9,429.41,6545.01,Noroeste
764,17-08-0764,27,24,15.48,108,1,23.49,65,Chihuahua,Urique,Ej. Cerocahui,FUMADORES,04/06/2017,04/06/2017,junio,1 Día,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,0,0,0,5,0,5,0 a 5 Hectáreas,00:15:00,01:25:00,12:00:00,12,1862,76.21,178.92,2727.09,Norte
670,17-08-0670,27,29,25.1,108,1,16.7,65,Chihuahua,Urique,Ej. San Alonso,FUMADORES,21/06/2017,21/06/2017,junio,1 Día,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,0,2,6,17,0,25,21 a 50 Hectáreas,00:10:00,01:15:00,12:30:00,12.5,5438,379.53,891.02,13580.9,Norte
633,17-14-0633,19,51,24.48,102,48,36.3,69,Jalisco,Quitupan,Llano Largo,FOGATAS,02/06/2017,02/06/2017,junio,1 Día,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,0,0,0,50,0,50,21 a 50 Hectáreas,00:15:00,02:45:00,12:30:00,12.5,4188.8,760.58,1785.62,27216.34,Occidente
93,17-18-0093,21,17,25,104,49,14,8,Nayarit,Xalisco,Ejido La Curva,ACTIVIDADES AGROPECUARIAS,12/06/2017,12/06/2017,junio,1 Día,Superficial,Bosque de Encino - BQ,IMPACTO MÍNIMO,0,0,4,0,16,0,20,11 a 20 Hectáreas,00:50:00,06:10:00,13:00:00,13,18900,304.84,629.18,9589.99,Occidente
806,17-08-0806,26,3,32.4,106,42,18.8,29,Chihuahua,Guadalupe y Calvo,Ej. Chinatu,ACTIVIDADES AGROPECUARIAS,06/06/2017,06/06/2017,junio,1 Día,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,0,3,7,10,0,20,11 a 20 Hectáreas,00:10:00,02:00:00,13:00:00,13,1678,304.84,715.68,10908.35,Norte
529,17-14-0529,20,25,26.3,104,9,30.1,88,Jalisco,Tecolotlán,Las Piedrotas,ACTIVIDADES AGROPECUARIAS,12/06/2017,14/06/2017,junio,2 a 3 Días,Superficial,Bosque de Encino - BQ,IMPACTO MODERADO,13,0,0,0,111,0,124,Mayor a 100 Hectáreas,21:00:00,04:00:00,13:20:00,13.33,110556.2,1885.28,3491.96,59309.26,Occidente
734,17-14-0734,22,18,59.37,104,15,26.91,61,Jalisco,Mezquitic,Guadalupe,FUMADORES,10/06/2017,11/06/2017,junio,2 a 3 Días,Superficial,Bosque de Encino - BQ,IMPACTO MÍNIMO,0,0,0,0,393,0,393,Mayor a 100 Hectáreas,00:20:00,01:00:00,13:20:00,13.33,11670,5993.31,12370.02,188543.9,Occidente
721,17-14-0721,20,41,35.25,104,30,7.45,38,Jalisco,Guachinango,El Bejuco,ACTIVIDADES AGROPECUARIAS,22/06/2017,23/06/2017,junio,2 a 3 Días,Superficial,Selva baja caducifolia - SBC,IMPACTO MÍNIMO,0,0,111,71,500,0,682,Mayor a 100 Hectáreas,00:15:00,00:25:00,13:25:00,13.42,15063.4,10390.47,48267.24,735689.26,Occidente
769,17-08-0769,27,22,9.16,108,5,56.42,30,Chihuahua,Guazapares,Ej. Cerocahui,FUMADORES,16/06/2017,16/06/2017,junio,1 Día,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,0,0,0,15,0,15,11 a 20 Hectáreas,00:15:00,01:50:00,13:30:00,13.5,2432,228.63,536.76,8181.27,Norte
613,17-14-0613,20,19,8.25,103,19,53.45,50,Jalisco,Jocotepec,Vigas,INTENCIONAL,05/06/2017,05/06/2017,junio,1 Día,Superficial,Bosque de Encino - BQ,IMPACTO MÍNIMO,0,0,0,32,200,0,232,Mayor a 100 Hectáreas,00:45:00,00:15:00,13:40:00,13.67,2582,3542.55,7311.72,111445.22,Occidente
458,17-10-0458,23,23,48.16,104,52,2.78,23,Durango,Pueblo Nuevo,SAN BERNARDINO DE MILPILLAS (MESA DE LA CHIVA),ACTIVIDADES AGROPECUARIAS,07/06/2017,07/06/2017,junio,1 Día,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,1,1,2,1,2,2,8,6 a 10 Hectáreas,00:40:00,00:15:00,13:40:00,13.67,1890,121.94,268.38,4363.34,Norte
157,17-10-0157,22,38,40.2,104,16,50.64,14,Durango,Mezquital,PAJARITOS (ALAMITOS),ACTIVIDADES AGROPECUARIAS,06/06/2017,07/06/2017,junio,2 a 3 Días,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,1,1,1,2,0,0,5,0 a 5 Hectáreas,00:25:00,00:48:00,13:45:00,13.75,3780,70.72,212.94,3765.02,Norte
454,17-10-0454,22,38,19.52,104,16,56.26,14,Durango,Mezquital,CANOAS (ALAMITOS),ACTIVIDADES AGROPECUARIAS,06/06/2017,07/06/2017,junio,2 a 3 Días,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,1,1,1,2,0,0,5,0 a 5 Hectáreas,00:12:00,00:45:00,13:47:00,13.78,4725,71.18,212.94,3789.36,Norte
63,17-26-0063,30,13,11.28,108,46,25.68,10,Sonora,Bacerac,El Saucito,OTRAS CAUSAS,23/06/2017,27/06/2017,junio,4 a 7 Días,Superficial,Bosque de Encino - BQ,IMPACTO MÍNIMO,0,0,0,676,169,0,846,Mayor a 100 Hectáreas,01:30:00,64:30:00,13:50:00,13.83,8541.76,12887.42,26599.28,405426.21,Noroeste
15,17-28-0015,23,25,41.28,99,28,58,17,Tamaulipas,Jaumave,Ejido Magdaleno Aguilar,NATURALES,05/06/2017,07/06/2017,junio,2 a 3 Días,Superficial,Matorral Submontano - MSM,IMPACTO MÍNIMO,0,0,3,0,0,0,3,0 a 5 Hectáreas,00:30:00,00:50:00,14:00:00,14,233450,45.73,67.03,1021.61,Noreste
594,17-14-0594,20,22,55,105,9,48.8,20,Jalisco,Cabo Corrientes,Los Sauces,INTENCIONAL,21/06/2017,23/06/2017,junio,2 a 3 Días,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,0,50,0,88,0,138,Mayor a 100 Hectáreas,02:00:00,02:00:00,14:00:00,14,12886,2097.76,4924.93,75065.84,Occidente
45,17-26-0045,30,49,47.45,109,23,0.33,27,Sonora,Fronteras,El Quemado,OTRAS CAUSAS,07/06/2017,10/06/2017,junio,4 a 7 Días,Superficial,Matorral Desértico Micrófilo - MDM,IMPACTO MÍNIMO,0,0,195,781,0,0,976,Mayor a 100 Hectáreas,05:00:00,15:00:00,14:00:00,14,5801.2,14883.05,21815.78,332516.12,Noroeste
367,17-10-0367,22,40,29.5,104,16,39.9,14,Durango,Mezquital,SAN MIGUEL DE PAJARITOS (CRUCERO DE CEBOLLETAS),ACTIVIDADES AGROPECUARIAS,03/06/2017,04/06/2017,junio,2 a 3 Días,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,4,8,10,15,0,0,37,21 a 50 Hectáreas,00:14:00,00:22:00,14:00:00,14,3780,558.62,1756.79,29738.75,Norte
374,17-10-0374,23,48,53.9,105,30,31.1,23,Durango,Pueblo Nuevo,EJ. SAN PABLO (LAS BANQUITAS),FUMADORES,12/06/2017,14/06/2017,junio,2 a 3 Días,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,0,3,7,0,10,6 a 10 Hectáreas,00:25:00,00:35:00,14:00:00,14,3726,155.47,543.01,8276.54,Norte
57,17-26-0057,28,35,43.72,108,46,52.74,52,Sonora,Sahuaripa,Matarachi,ACTIVIDADES AGROPECUARIAS,19/06/2017,23/06/2017,junio,4 a 7 Días,Superficial,Bosque de Encino - BQ,IMPACTO MÍNIMO,0,0,0,561,374,0,935,Mayor a 100 Hectáreas,01:20:00,18:40:00,14:00:00,14,2512,14254.32,29420.53,448427.71,Noroeste
763,17-08-0763,27,12,53.22,108,16,52.28,30,Chihuahua,Guazapares,Com. Temoris,OTRAS CAUSAS,01/06/2017,01/06/2017,junio,1 Día,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,0,0,0,26,0,26,21 a 50 Hectáreas,00:15:00,02:20:00,14:00:00,14,1862,396.29,930.38,14180.86,Norte
513,17-14-0513,19,23,42.16,103,18,24.13,87,Jalisco,Tecalitlán,Juan Antonia,FOGATAS,06/06/2017,06/06/2017,junio,1 Día,Mixto,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,10,0,0,25,0,35,21 a 50 Hectáreas,00:15:00,01:35:00,14:10:00,14.17,10648,526.92,1237.05,18855.09,Occidente
110,17-18-0110,22,17,30.2,104,20,35.2,9,Nayarit,Del Nayar,Rosa de San Juan,ACTIVIDADES AGROPECUARIAS,02/06/2017,03/06/2017,junio,2 a 3 Días,Superficial,Selva baja caducifolia - SBC,IMPACTO MÍNIMO,0,0,0,0,7,0,7,6 a 10 Hectáreas,00:30:00,00:35:00,14:10:00,14.17,2517.8,106.69,495.63,7554.39,Occidente
113,17-05-0113,25,40,6.6,101,6,11.1,27,Coahuila,Ramos Arizpe,San Juan ,OTRAS CAUSAS,12/06/2017,13/06/2017,junio,2 a 3 Días,Superficial,Matorral Desértico Rosetófilo - MDR,IMPACTO MÍNIMO,0,0,3,1,0,0,4,0 a 5 Hectáreas,00:15:00,01:00:00,14:15:00,14.25,7749,57.92,84.9,1294.04,Noreste
479,17-14-0479,20,13,32.15,104,8,47.28,90,Jalisco,Tenamaxtlán,El Juaquiniquil,ACTIVIDADES AGROPECUARIAS,03/06/2017,04/06/2017,junio,2 a 3 Días,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,0,5,3,35,0,43,21 a 50 Hectáreas,00:30:00,00:30:00,14:30:00,14.5,19349,656.93,1542.28,23507.5,Occidente
25,17-25-0025,26,0,26.65,107,39,42.3,17,Sinaloa,Sinaloa,San Jose de los Hornos,ACTIVIDADES AGROPECUARIAS,01/06/2017,05/06/2017,junio,4 a 7 Días,Mixto,Bosque de Pino-Encino - BPQ,IMPACTO SEVERO,358,358,0,0,0,0,716,Mayor a 100 Hectáreas,26:00:00,05:00:00,15:00:00,15,24120,10913.27,12810.63,390519.1,Noroeste
591,17-14-0591,21,50,43.06,103,52,22.16,19,Jalisco,Bolaños,Cerro del Espejo,ACTIVIDADES AGROPECUARIAS,13/06/2017,14/06/2017,junio,2 a 3 Días,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,0,330,170,187,0,687,Mayor a 100 Hectáreas,01:20:00,00:35:00,15:00:00,15,6742.6,10474.76,24591.75,374827.43,Occidente
672,17-14-0672,21,59,7.76,103,57,1.71,61,Jalisco,Mezquitic,Cerro del Venado,INTENCIONAL,22/06/2017,23/06/2017,junio,2 a 3 Días,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,0,10,22,80,0,112,Mayor a 100 Hectáreas,03:00:00,03:00:00,15:00:00,15,6029.5,1701.77,3995.27,60895.89,Occidente
661,17-08-0661,26,0,2.39,107,0,15.4,29,Chihuahua,Guadalupe y Calvo,P.P. Rocha Sur,ACTIVIDADES AGROPECUARIAS,04/06/2017,04/06/2017,junio,1 Día,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,0,3,4,10,0,17,11 a 20 Hectáreas,00:10:00,04:00:00,15:00:00,15,1500,259.11,608.33,9272.1,Norte
503,17-14-0503,20,1,36.81,104,32,30.46,17,Jalisco,Ayutla,La Isla y el Zorrillo,ACTIVIDADES AGROPECUARIAS,04/06/2017,05/06/2017,junio,2 a 3 Días,Superficial,Bosque de Encino - BQ,IMPACTO MÍNIMO,0,0,10,10,16,0,36,21 a 50 Hectáreas,00:30:00,05:45:00,15:30:00,15.5,5840,550.39,1135.99,17314.72,Occidente
116,17-05-0116,26,38,6,101,50,37.2,7,Coahuila,Cuatro Ciénegas,La Reforma ,OTRAS CAUSAS,17/06/2017,21/06/2017,junio,4 a 7 Días,Superficial,Matorral Desértico Rosetófilo - MDR,IMPACTO MÍNIMO,0,0,50,10,0,0,60,51 a 100 Hectáreas,16:00:00,19:30:00,16:00:00,16,99275,914.52,1340.52,20432.14,Noreste
561,17-14-0561,21,48,52.9,104,1,8.23,19,Jalisco,Bolaños,Los Cerritos,ACTIVIDADES AGROPECUARIAS,10/06/2017,14/06/2017,junio,4 a 7 Días,Superficial,Bosque de Encino-Pino - BQP,IMPACTO MÍNIMO,0,45,0,447,300,0,792,Mayor a 100 Hectáreas,16:00:00,01:30:00,16:00:00,16,36150,12071.36,28340.11,431959.94,Occidente
99,17-18-0099,21,24,18,104,54,38,8,Nayarit,Xalisco,Ejido Xalisco,ACTIVIDADES AGROPECUARIAS,03/06/2017,05/06/2017,junio,2 a 3 Días,Superficial,Bosque de Encino - BQ,IMPACTO MÍNIMO,0,0,10,39,10,0,59,51 a 100 Hectáreas,02:30:00,01:00:00,16:00:00,16,20100,899.28,1856.09,28290.46,Occidente
66,17-26-0066,30,15,4.9,110,2,20.98,6,Sonora,Arizpe,Los Caballos,NATURALES,24/06/2017,29/06/2017,junio,4 a 7 Días,Superficial,Bosque de Encino - BQ,IMPACTO MÍNIMO,23,0,69,192,102,0,386,Mayor a 100 Hectáreas,13:30:00,54:30:00,16:00:00,16,8205.71,5880.52,11415.24,184995.61,Noroeste
388,17-10-0388,24,47,40.35,106,2,32.66,19,Durango,Otáez,COM. SANTA MARIA DE OTAEZ (LA GUITARRA),FOGATAS,03/06/2017,04/06/2017,junio,2 a 3 Días,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,0,2,2,4,8,6 a 10 Hectáreas,01:00:00,00:50:00,16:00:00,16,3780,121.94,425.89,6491.41,Norte
39,17-19-0039,25,19,16.31,100,10,39.42,49,Nuevo León,Santiago,Ejido Mauricios,NATURALES,05/06/2017,06/06/2017,junio,2 a 3 Días,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,0,0,0,0,0,0 a 5 Hectáreas,00:30:00,00:30:00,16:00:00,16,2930,3.81,13.31,202.86,Noreste
503,17-10-0503,24,44,25.26,106,13,29.46,19,Durango,Otáez,EJ. SAN PEDRO DE AZAFRANES (ALTO DE MACHO BALLO),OTRAS CAUSAS,16/06/2017,16/06/2017,junio,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,1,1,1,1,4,0 a 5 Hectáreas,00:30:00,00:40:00,16:00:00,16,1890,60.97,212.94,3245.7,Norte
629,17-08-0629,28,30,13.62,108,13,28.13,63,Chihuahua,Temósachic,Com. Tutuaca,ACTIVIDADES AGROPECUARIAS,11/06/2017,11/06/2017,junio,1 Día,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,0,5,0,7,0,12,11 a 20 Hectáreas,00:10:00,02:00:00,16:00:00,16,1462,182.9,429.41,6545.01,Norte
665,17-08-0665,27,16,11.4,108,11,4.51,65,Chihuahua,Urique,Ej. Segorachi y Anexos,OTRAS CAUSAS,10/06/2017,19/06/2017,junio,Mayor de 7 Días,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MODERADO,0,150,300,1074,673,0,2197,Mayor a 100 Hectáreas,02:00:00,06:00:00,16:30:00,16.5,29998,33486.67,78617.16,1198282.76,Norte
560,17-14-0560,21,52,27.93,103,59,24.52,19,Jalisco,Bolaños,El Rosarito,ACTIVIDADES AGROPECUARIAS,01/06/2017,10/06/2017,junio,Mayor de 7 Días,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,23,60,500,1500,2138,0,4221,Mayor a 100 Hectáreas,01:00:00,12:49:00,17:00:00,17,58992,64339.84,150228.56,2302328.25,Occidente
546,17-14-0546,21,16,34.85,103,49,12.65,94,Jalisco,Tequila,Carrizo Colorado,OTRAS CAUSAS,03/06/2017,08/06/2017,junio,4 a 7 Días,Superficial,Bosque de Encino-Pino - BQP,IMPACTO MÍNIMO,0,0,386,0,600,0,986,Mayor a 100 Hectáreas,01:30:00,25:25:00,17:00:00,17,11285,15029.53,35285.04,537814.61,Occidente
22,17-25-0022,23,28,4.7,105,55,11,4,Sinaloa,Concordia,San Miguel del Carrizal,OTRAS CAUSAS,07/06/2017,08/06/2017,junio,2 a 3 Días,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,0,5,0,0,5,0 a 5 Hectáreas,01:00:00,01:00:00,17:00:00,17,9101.4,76.21,266.18,4057.13,Noroeste
50,17-26-0050,30,7,48.36,109,31,53.4,41,Sonora,Nacozari de García,Las Nachas,NATURALES,09/06/2017,18/06/2017,junio,Mayor de 7 Días,Superficial,Bosque de Encino - BQ,IMPACTO MÍNIMO,0,0,1131,2950,454,0,4535,Mayor a 100 Hectáreas,11:00:00,111:00:00,17:00:00,17,5314.28,69118.2,142658.11,2174394.89,Noroeste
500,17-10-0500,26,1,11.2,106,27,14.8,9,Durango,Guanaceví,EJIDO EL PADRE (EL PADRE CHICO),FUMADORES,25/06/2017,26/06/2017,junio,2 a 3 Días,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,1,2,2,0,0,5,0 a 5 Hectáreas,00:15:00,03:45:00,17:00:00,17,4200,76.21,266.18,4057.13,Norte
487,17-14-0487,20,8,4.7,103,52,58.6,32,Jalisco,Chiquilistlán,Los Potrerillos,ACTIVIDADES AGROPECUARIAS,04/06/2017,05/06/2017,junio,2 a 3 Días,Superficial,Bosque de Encino - BQ,IMPACTO MÍNIMO,0,0,2,2,7,0,11,6 a 10 Hectáreas,13:30:00,00:47:00,17:23:00,17.38,3770.05,163.55,337.56,5145.03,Occidente
86,17-06-0086,19,6,36.33,104,24,7.07,7,Colima,Manzanillo,LA BOQUITA,OTRAS CAUSAS,12/06/2017,13/06/2017,junio,2 a 3 Días,Superficial,Manglar - VM,IMPACTO MÍNIMO,0,0,3,0,0,0,3,0 a 5 Hectáreas,00:55:00,00:35:00,17:30:00,17.5,5386,42.22,48.69,742.13,Occidente
16,17-28-0016,23,13,26.4,98,22,48.8,8,Tamaulipas,Casas,"P.P. Rodeo, P.P. El Arenal, P.P. El Palmito y Santa Maria del Nogalar",ACTIVIDADES AGROPECUARIAS,18/06/2017,25/06/2017,junio,Mayor de 7 Días,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,5,0,60,30,60,0,155,Mayor a 100 Hectáreas,00:30:00,00:50:00,18:00:00,18,95338,2362.51,5367.58,84539.75,Noreste
703,17-14-0703,20,29,46.52,104,53,52.62,84,Jalisco,Talpa de Allende,La Mesa Colorada,OTRAS CAUSAS,01/06/2017,02/06/2017,junio,2 a 3 Días,Superficial,Bosque de Encino - BQ,IMPACTO MÍNIMO,0,0,43,0,80,0,123,Mayor a 100 Hectáreas,00:15:00,00:20:00,18:00:00,18,7057.8,1878.27,3876.7,59088.69,Occidente
